Date,code,open,high,low,close,volume,news,rate,Dollar,label
2022-01-04,4503,1909.5,1909.5,1864.0,1903.5,2923700,0.0,1,115.43,0
2022-01-05,4503,1899.5,1907.5,1884.5,1902.0,3475000,0.0,1,116.23,-1
2022-01-06,4503,1909.0,1913.5,1857.5,1859.0,3446700,0.0,1,116.05,-1
2022-01-07,4503,1859.0,1879.5,1832.0,1854.5,3835700,0.0,0,116.01,-1
2022-01-11,4503,1878.0,1890.0,1861.5,1879.0,3807800,0.0,0,115.34,1
2022-01-12,4503,1880.0,1903.0,1880.0,1895.5,3240100,0.0,1,115.34,1
2022-01-13,4503,1891.5,1902.0,1887.5,1895.5,3034500,-1.0,0,114.68,0
2022-01-14,4503,1900.0,1900.5,1862.5,1878.5,4899400,1.0,-1,114.1,-1
2022-01-17,4503,1918.5,1954.0,1902.0,1930.0,3468400,-1.0,1,114.35,1
2022-01-18,4503,1935.5,1947.0,1915.5,1928.0,2758800,0.0,0,114.57,-1
2022-01-19,4503,1900.0,1914.5,1885.0,1893.5,4308900,0.0,0,114.72,-1
2022-01-20,4503,1895.0,1925.0,1889.5,1903.0,3071000,0.0,0,114.32,1
2022-01-21,4503,1901.5,1939.5,1892.5,1933.5,3267800,0.0,1,113.85,1
2022-01-24,4503,1935.0,1938.0,1906.5,1925.5,3202300,0.0,0,113.84,-1
2022-01-25,4503,1897.0,1939.5,1877.0,1939.5,5107500,0.0,0,114.02,1
2022-01-26,4503,1928.0,1931.5,1877.0,1884.0,3866300,0.0,-1,113.84,-1
2022-01-27,4503,1900.0,1904.5,1845.5,1854.0,5176400,0.0,0,114.68,-1
2022-01-28,4503,1846.0,1892.0,1846.0,1880.5,4921000,0.0,-1,115.47,1
2022-01-31,4503,1870.5,1872.0,1824.5,1850.5,4924300,0.0,1,115.44,-1
2022-02-01,4503,1825.0,1877.5,1823.5,1861.5,4581200,1.0,1,115.17,1
2022-02-02,4503,1857.5,1955.0,1855.0,1946.0,6826100,1.0,1,114.71,1
2022-02-03,4503,1946.0,1976.0,1907.5,1972.0,7315900,-1.0,1,114.47,1
2022-02-04,4503,1949.0,2008.0,1946.5,1999.5,6334700,0.5,0,115.01,1
2022-02-07,4503,1983.0,2028.0,1982.5,2021.5,5282600,0.0,1,115.28,1
2022-02-08,4503,2017.0,2052.0,2013.0,2046.0,5569900,1.0,0,115.3,1
2022-02-09,4503,2031.5,2042.0,2006.0,2027.5,6101400,1.0,0,115.56,-1
2022-02-10,4503,2027.5,2042.0,2013.5,2029.0,7076600,-1.0,1,115.63,1
2022-02-14,4503,1981.5,1994.5,1952.0,1983.5,6587300,0.0,1,115.43,-1
2022-02-15,4503,1983.5,2008.0,1961.0,1971.5,5133700,0.0,1,115.43,-1
2022-02-16,4503,1999.5,2024.0,1994.5,2014.0,4495900,0.0,0,115.7,1
2022-02-17,4503,2025.0,2044.5,2008.5,2018.0,4832900,1.0,1,115.48,1
2022-02-18,4503,1985.5,2005.5,1985.5,1991.5,5256500,0.0,1,114.96,-1
2022-02-21,4503,1983.0,1999.0,1977.0,1990.5,3639800,1.0,-1,115.08,-1
2022-02-22,4503,1990.5,2010.5,1969.0,1999.5,4897900,0.0,1,114.78,1
2022-02-24,4503,1934.0,1937.0,1908.0,1922.0,9993300,0.0,1,114.96,-1
2022-02-25,4503,1925.0,1946.5,1906.0,1922.5,6808600,0.0,1,115.58,1
2022-02-28,4503,1911.0,1938.0,1906.0,1918.5,7128000,-1.0,-1,115.59,-1
2022-03-01,4503,1900.0,1924.5,1900.0,1908.5,9105800,1.0,1,115.28,-1
2022-03-02,4503,1908.0,1919.0,1846.0,1862.0,8289500,0.5,1,115.02,-1
2022-03-03,4503,1882.5,1894.5,1872.0,1881.0,7612100,0.0,1,115.63,1
2022-03-04,4503,1880.5,1881.5,1829.0,1831.5,7764500,0.0,1,115.42,-1
2022-03-07,4503,1805.5,1854.0,1801.0,1845.0,7330300,0.0,0,115.02,1
2022-03-08,4503,1869.5,1894.5,1843.5,1858.0,8661800,0.0,-1,115.49,1
2022-03-09,4503,1843.0,1850.0,1796.0,1799.0,7895300,0.0,1,115.89,-1
2022-03-10,4503,1797.0,1828.0,1786.5,1825.5,7706900,0.0,0,116.01,1
2022-03-11,4503,1823.0,1864.5,1820.5,1845.5,7345600,0.0,1,116.32,1
2022-03-14,4503,1885.5,1930.5,1875.0,1892.5,5621800,0.0,1,117.59,1
2022-03-15,4503,1865.0,1865.0,1782.0,1851.0,8377000,0.0,1,118.25,-1
2022-03-16,4503,1872.5,1887.5,1863.5,1874.5,6570200,0.0,1,118.39,1
2022-03-17,4503,1910.0,1912.0,1870.5,1911.0,5821700,0.0,-1,118.99,1
2022-03-18,4503,1919.0,1919.0,1881.0,1910.0,6937100,0.0,1,118.7,-1
2022-03-22,4503,1910.0,1945.5,1910.0,1945.5,5230600,0.0,-1,120.02,1
2022-03-23,4503,1971.0,2002.0,1968.5,1998.5,4059300,0.0,1,121.16,1
2022-03-24,4503,1979.0,1985.0,1939.5,1971.5,4350600,0.0,1,121.11,-1
2022-03-25,4503,1975.0,1977.0,1941.0,1961.0,3621000,0.0,0,122.04,-1
2022-03-28,4503,1962.0,1964.5,1941.0,1945.0,3274000,0.0,-1,122.2,-1
2022-03-29,4503,1964.0,1979.5,1949.5,1969.5,5393400,0.0,0,124.25,1
2022-03-30,4503,1961.0,1974.0,1929.5,1953.5,4208900,0.0,1,122.56,-1
2022-03-31,4503,1937.5,1950.0,1909.0,1911.0,6009100,0.0,1,122.41,-1
2022-04-01,4503,1898.5,1901.5,1854.0,1854.0,6377200,0.0,0,122.21,-1
2022-04-04,4503,1885.5,1935.0,1875.0,1926.0,5559300,0.0,1,122.44,1
2022-04-05,4503,1860.0,1891.0,1860.0,1875.5,5614700,1.0,1,122.58,-1
2022-04-06,4503,1881.5,1906.5,1872.5,1898.0,5311600,0.0,1,123.9,1
2022-04-07,4503,1947.5,2014.0,1926.0,2008.0,10697500,1.0,1,123.66,1
2022-04-08,4503,2038.0,2063.5,1981.5,1996.0,10077800,1.0,0,123.9,-1
2022-04-11,4503,1996.0,2105.0,1990.5,2100.5,10340800,0.0,1,124.63,1
2022-04-12,4503,2073.5,2076.5,2011.5,2024.5,6672900,0.0,0,125.48,-1
2022-04-13,4503,2011.0,2089.0,2004.5,2076.5,7250900,0.0,1,125.63,1
2022-04-14,4503,2071.5,2103.0,2061.0,2090.0,4624100,1.0,1,125.53,1
2022-04-15,4503,2059.0,2092.5,2053.0,2072.5,2985000,0.0,0,126.39,-1
2022-04-18,4503,2062.5,2070.5,2023.5,2037.0,2826600,0.0,0,126.61,-1
2022-04-19,4503,2028.5,2049.0,2016.5,2033.5,3855900,0.0,1,127.35,-1
