Date,code,open,high,low,close,volume,news,rate,Dollar,label
2022-01-04,9984,5573,5574,5420.0,5482,14102100,1.0,1,115.43,0
2022-01-05,9984,5440,5515,5395.0,5420,11581500,0.0,1,116.23,-1
2022-01-06,9984,5392,5415,5301.0,5372,16115500,0.0,1,116.05,-1
2022-01-07,9984,5440,5600,5418.0,5489,20542300,0.5,0,116.01,1
2022-01-11,9984,5425,5440,5331.0,5360,14724200,0.0,0,115.34,-1
2022-01-12,9984,5478,5748,5470.0,5683,24234500,0.0,1,115.34,1
2022-01-13,9984,5648,5685,5558.0,5566,15983200,0.0,0,114.68,-1
2022-01-14,9984,5470,5499,5405.0,5497,15832200,0.0,-1,114.1,-1
2022-01-17,9984,5500,5578,5440.0,5530,11305800,0.0,1,114.35,1
2022-01-18,9984,5540,5676,5498.0,5508,13822400,0.5,0,114.57,-1
2022-01-19,9984,5442,5493,5382.0,5412,13552100,0.0,0,114.72,-1
2022-01-20,9984,5353,5532,5318.0,5527,15818700,0.0,0,114.32,1
2022-01-21,9984,5431,5502,5388.0,5487,14612100,-1.0,1,113.85,-1
2022-01-24,9984,5392,5415,5297.0,5355,14732900,0.0,0,113.84,-1
2022-01-25,9984,5300,5313,5008.0,5069,20702500,0.0,0,114.02,-1
2022-01-26,9984,4969,5259,4944.0,5156,21598200,0.0,-1,113.84,1
2022-01-27,9984,5121,5170,4652.0,4692,38020800,-1.0,0,114.68,-1
2022-01-28,9984,4750,4875,4584.0,4795,29637400,0.0,-1,115.47,1
2022-01-31,9984,4710,5119,4693.0,5011,23353700,-0.2,1,115.44,1
2022-02-01,9984,5133,5218,5022.0,5067,16976100,0.0,1,115.17,1
2022-02-02,9984,5124,5219,5107.0,5201,12797100,0.0,1,114.71,1
2022-02-03,9984,5090,5252,5086.0,5195,14866600,0.0,1,114.47,-1
2022-02-04,9984,5150,5234,5091.0,5214,17062400,1.0,0,115.01,1
2022-02-07,9984,5237,5494,5221.0,5350,22464500,0.0,1,115.28,1
2022-02-08,9984,5364,5406,5263.0,5302,18029100,1.0,0,115.3,-1
2022-02-09,9984,5350,5628,5310.0,5612,30820900,0.0,0,115.56,1
2022-02-10,9984,5712,5739,5406.0,5483,28162900,0.0,1,115.63,-1
2022-02-14,9984,5283,5330,5237.0,5268,13144700,0.0,1,115.43,-1
2022-02-15,9984,5230,5277,5143.0,5158,12497200,0.0,1,115.43,-1
2022-02-16,9984,5299,5309,5226.0,5236,9212800,1.0,0,115.7,1
2022-02-17,9984,5232,5234,5085.0,5117,12413400,0.0,1,115.48,-1
2022-02-18,9984,5002,5199,4988.0,5184,15379300,0.0,1,114.96,1
2022-02-21,9984,5084,5194,5052.0,5160,11310600,0.0,-1,115.08,-1
2022-02-22,9984,5062,5184,5031.0,5154,15369800,0.0,1,114.78,-1
2022-02-24,9984,5099,5125,4764.0,4802,26778800,-1.0,1,114.96,-1
2022-02-25,9984,4951,5108,4944.0,5069,20091800,0.0,1,115.58,1
2022-02-28,9984,4996,5138,4961.0,5125,17268200,0.0,-1,115.59,1
2022-03-01,9984,5191,5326,5183.0,5232,14664200,0.0,1,115.28,1
2022-03-02,9984,5180,5298,5172.0,5266,13100800,0.0,1,115.02,1
2022-03-03,9984,5298,5299,5195.0,5212,12169400,0.3,1,115.63,-1
2022-03-04,9984,5113,5145,4923.0,4963,19457600,0.0,1,115.42,-1
2022-03-07,9984,4806,4845,4670.0,4707,19067000,0.0,0,115.02,-1
2022-03-08,9984,4630,4713,4459.0,4474,24289100,0.0,-1,115.49,-1
2022-03-09,9984,4487,4830,4487.0,4636,25480600,0.0,1,115.89,1
2022-03-10,9984,4840,4843,4751.0,4780,18739400,1.0,0,116.01,1
2022-03-11,9984,4622,4668,4424.0,4483,25520400,0.0,1,116.32,-1
2022-03-14,9984,4398,4566,4390.0,4450,19608700,0.0,1,117.59,-1
2022-03-15,9984,4330,4388,4210.0,4265,27602900,0.5,1,118.25,-1
2022-03-16,9984,4318,4548,4231.0,4519,39994800,0.0,1,118.39,1
2022-03-17,9984,4869,4964,4746.0,4785,39343700,0.0,-1,118.99,1
2022-03-18,9984,4768,4972,4700.0,4961,28334600,0.0,1,118.7,1
2022-03-22,9984,4956,5069,4908.0,5056,21652400,0.0,-1,120.02,1
2022-03-23,9984,5256,5525,5248.0,5421,28197000,1.0,1,121.16,1
2022-03-24,9984,5321,5524,5320.0,5498,22906500,0.0,1,121.11,1
2022-03-25,9984,5514,5524,5342.0,5402,15765000,0.5,0,122.04,-1
2022-03-28,9984,5393,5421,5280.0,5402,12671800,0.7,-1,122.2,0
